,Reviews
21,"Όπως αναφέρεται στο επίμετρο αυτού του συγκλονιστικού βιβλίου όταν πρωτοεκδόθηκε το 1956 στην Αργεντινή (στη μητρική γλώσσα του συγγραφέα) είχε τίτλο:«Και ο κόσμος σιωπούσε.....»Θεωρώ πως δεν θα μπορούσε να υπάρξει πιο αντιπροσωπευτικός τίτλος για την ιστορία του βιβλίου αλλά και για την παγκόσμια ανθρώπινη ιστορία. «Η νύχτα» του Ελί Βιζέλ είναι ένα αφηγηματικό ντοκουμέντο για το Ολοκαύτωμα. Όταν άνοιξαν οι πύλες της κολάσεως για εκατομμύρια Εβραίους στα στρατόπεδα συγκέντρωσης-εξόντωσης και πέρασε πάνω απο ανθρώπινες σάρκες και ψυχές το αιματοβαμμένο τρένο της ιστορίας κατά τον Β´Παγκόσμιο πόλεμο. Ο ακατανόητος ναζισμός έχει πρωταρχικό σκοπό των αφανισμό των Εβραίων απο πρόσωπου γης. Η ιστορία του βιβλίου αναφέρεται στους Εβραίους της Ουγγαρίας - τελευταία μεγάλη κοινότητα της Ευρώπης- και τον εκτοπισμό της στο Άουσβιτς. Οι ναζί σπαταλούν χρόνο και δυνάμεις για να λυτρώσουν τον κόσμο απο το Κακό. Ένας λυτρωτικός αντισημιτισμός τη στιγμή που ο πόλεμος έχει ουσιαστικά κριθεί εις βάρος τους. Και μετά τη Νύχτα.... ή και πριν απο αυτή ξημέρωσε μια κατάμαυρη ημέρα για την ανθρωπότητα. Άπειρες νύχτες του παρελθόντος και αμέτρητα ξημερώματα του παρόντος και του μέλλοντος θα επικρατούν για πάντα στον πλανήτη των ανθρώπων. Ο Βιζέλ διηγείται την δύναμη του κακού και τα βάσανα των θυμάτων που έπληξαν για πάντα την ανθρώπινη συνείδηση. Διατείνεται και πολύ σωστά πράττει πως έγραψε το βιβλιο τούτο ως ανάμνηση της μακάβριας και τρομακτικής τρέλας που εισέβαλε τότε στην ιστορία και τις ψυχές για να αποτρέψει την επανάληψη της. Για να γιατρευτεί ίσως η ανθρωπότητα απο την εθισμένη έλξη της προς τη βία. Κι όμως... ήταν απλώς μια στάση του Κακού που επικρατεί αιώνια για να κοιτάξει μέσα στους ομαδικούς τάφους και να ευφρανθεί περισσότερο βλέποντας πως οι μελλοθάνατοι έσκαβαν με τα χέρια τους, οι ίδιοι, τους δικούς τους λάκκους. Αυτοί, οι δυο φορές σκοτωμένοι απο τους πρεσβευτές του Κακού, τους υποκριτές, τους αδυσώπητους στυλοβάτες του κόσμου που χειραγωγούν την κοινωνία και καταφέρνουν πάντα να καθαγιάζονται απο τη λαϊκή ευαισθησία. Όλοι οι παλιάνθρωποι του πλανήτη ενωμένοι σε έναν στρατό. Τρομερά πλούσιο δειγματολόγιο θα βλέπαμε. Απο μικρά παιδάκια γαλουχημένα με μίσος, κλέφτες δημοτικούς υπαλλήλους, ψεύτες υπουργούς και κυβερνήτες,πουλημένους γιατρούς και δικηγόρους, διεφθαρμένες κυρίες φιλανθρωπικών ιδρυμάτων, νεαρές κοπέλες προστατευμένες απο ηλίθιους πλούσιους, απατεώνες διευθυντές επιχειρήσεων, παρασημοφορημένους πρεσβευτές, αποικιακούς υπαλλήλους, εν ολίγοις, επίσης, όλες οι οργανωμένες δυνάμεις του κράτους, η απάτη του Κλήρου, ο Στρατός, η Λαϊκή Παιδεία. Το σύμπαν της στρατιάς των θριαμβευτών της επιστήμης και της αμοιβαίας γνώσης, που στην πορεία του χρόνου και στη θεωρία της εξέλιξης οι ευθύνες που τους βαραίνουν κατά της δικαιοσύνης και της ανθρωπιάς πρέπει να μετρηθούν με ζυγαριά παλιανθρωπιάς, και να χαριστεί στον καθέναν το ακριβές βάρος της βρόμας του προς βρώση. (Περιττώματα). Ποια η διαφορά των ναζί απο τους αναλφάβητους σε κάποια πολιτεία της Αμερικής που προσεύχονται στο θεό την ίδια ώρα που λιώνουν στην εκμετάλλευση νέγρους στη Γουατεμάλα. Ποια η διαφορά της δουλοκτητικής ηθικής κοινωνίας απο τους μισθωτούς σκλάβους. Ποια η διαφορά ενός αρχηγού του Μπούχενβαλντ απο έναν αρχηγό γαλέρας. Είναι καλύτερος ο θάνατος με βόμβες παρά με βέλη και τόξα;Το βασανιστήριο του ηλεκτροσόκ αποδίδει καλύτερα απο τα βασανιστήρια με ποντίκια των Κινέζων;Οι δολοφονίες της ιεράς εξέτασης ήταν πιο φρικτές απο τις «αντιτρομοκρατικές» δολοφονίες με σύγχρονα όπλα;Αν η ανθρωπότητα ήθελε να επικρατήσει το Καλό δεν θα το εξόρκιζε. Δεν θα το στιγμάτιζε με θρησκευτικούς κανόνες και τιμωρίες. Πρέπει να υπαγορευτεί απο πανάρχαιους θεικούς κανόνες το Καλό;Και στην τελική το Κακό μας συστήνει και μας παραπέμπει στο Καλό, αφού αν δεν κάνουμε αυτό ή εκείνο, απειλούμαστε με αιώνια κόλαση. Το γενικό νόημα του κόσμου με βάση την πνευματική και υλική πρόοδο παραμένει αιώνες αναλλοίωτο. Εν κατακλείδι, οποιαδήποτε απόπειρα αντίδρασης ή επαγρύπνησης πνεύματος και προσωπικότητας ενάντια στις δυνάμεις που πάντα εξουσίαζαν τον κόσμο εκμηδενίζεται και καταστρέφεται. Λαοί ολόκληροι αποδεκατίστηκαν, οι θρησκείες εκκαθάρισαν τον κόσμο. Λαμπρά μυαλά και μεγαλοφυΐες βασανίστηκαν, κάηκαν, κρεμάστηκαν, γδάρθηκαν στο όνομα των αντιδράσεων που μπορούν να λυτρώσουν. Οπότε Νύχτα....Νύχτα...Νύχτα...Βαθύ βελούδινο σκοτάδι. Υπήρχε, υπάρχει και θα υπάρχει. Κι ο κόσμος σιωπούσε....και θα σιωπά. Καλή ανάγνωση. Πολλούς ασπασμούς."
22,"Infinitely sad. A book everyone should read.RIP Elie Wiesel.Auschwitz was liberated 75 years ago, during my father's lifetime. It really could happen again, any place, any time. Humanity has it in them, it just needs the right conditions to grow.."
23,"“Those who kept silent yesterday will remain silent tomorrow.”My first reading of Elie Wiesel's Night occurred during this year's Holocaust Memorial Day.Night is Elie Wiesel's masterpiece, a candid, horrific, and deeply poignant autobiographical account of his survival as a teenager in the Nazi death camps. This new translation by Marion Wiesel, Elie's wife and frequent translator, presents this seminal memoir in the language and spirit truest to the author's original intent. And in a substantive new preface, Elie reflects on the enduring importance of Night and his lifelong, passionate dedication to ensuring that the world never forgets man's capacity for inhumanity to man.Words cannot begin to comprehend the plight of suffering and cruelty revealed in this book that had me on the verge of breaking into sobs page after page, so I'll let the writing speak for itself by sharing moments and passages that cannot be forgotten in time:This here is exactly why I refuse to participate with anything regarding Germany; the world is complicit in its indifference.  “...my hatred remains our only link today.”It pained me beyond words to see my people fall under the “this surely won’t happen to me” spell.And the effect spreads like a snowball, gathering more and more edicts as the days go by.Nothing gets my blood boiling quite like seeing the numerous acts of silence committed by these citizens. People love to victim-blame the Jews by asking the distasteful question of why they didn't stand up to the oppressor... But a more pressing notion, for me, is why those German citizens, watching idly by in the face of atrocity, didn't stand up to their fellow Nazis… ￼￼I was appalled from start to finish with the above. Not only do they watch idly by from a short distance away, but to then FLIRT with them…You think you've reached the peak of cruelty, but then you read on:Experiencing numbness in order to remain sane at the sight of tragedy.This French girl's wisdom has stayed in mind, in particular, because the next paragraph describes an out-of-this-world experience wherein Elie Wiesel stumbles upon her eons later:But the most painful of all remains to be the relationship portrayed between father and son that keeps both alive in the face of inhumanity.Many more sorrowful revelations are shared within the pages of this must-read. Elie Wiesel's raw written voice commemorates all that must never be forgotten.My arms gathered with goosebumps at that because the date I was reading this book was April 11th.I'll end this review by sharing my favorite Elie Wiesel quote:“The opposite of love is not hate, it's indifference. The opposite of art is not ugliness, it's indifference. The opposite of faith is not heresy, it's indifference. And the opposite of life is not death, it's indifference.”

Support creators you love. Buy a Coffee for nat (bookspoils) with Ko-fi.com/bookspoils

This review and more can be found on my blog."
24,"UpdateIntrigued by the success and popularity of this book, as opposed to more factual holocaust memoirs, I did a little research on the history of the book, and I came across an interesting article on Wikipedia. According to the information contained in this article, Wiesel moved to Paris after the war and in 1954 completed an 862-page manuscript in Yiddish about his experiences, published in Argentina in 1956 as the 245-page Un di velt hot geshvign (""And the World Remained Silent"")It is unclear who edited the text for publication. Wiesel wrote in All Rivers Run to the Sea (1995) that he handed Turkov, a publisher of Yiddish texts, his only copy and that it was never returned, but also that he (Wiesel) ""cut down the original manuscript from 862 pages to the 245 of the published Yiddish edition.""Wiesel translated Un di Velt Hot Geshvign into French and sent it to François Mauriac. Even with Mauriac's help they had difficulty finding a publisher; Wiesel said they found it too morbid. The text was edited down to 178 pages and published as La Nuit, with a preface by François Mauriac. Wiesel's New York agent, encountered the same difficulty finding a publisher in the United States. In 1960, Hill & Wang in New York published an even smaller 116-page English translation as Night. It took three years to sell the first print run of 3,000 copies. By 1997 Night was selling 300,000 copies a year in the United States. By 2011 it had sold six million copies in that country, and was available in 30 languages. Sales increased in January 2006 when it was chosen for Oprah’s Book Club. Republished with a new translation by Marion Wiesel, Wiesel's wife, and a new preface by Wiesel, it sat at no. 1 in The New York Times bestseller list for paperback non-fiction for 18 months from 13 February 2006, until the newspaper decided to remove it. Literary critic Ruth Franklin writes that Night's impact stems from its minimalist construction. The 1956 Yiddish version, at 865 pages, was a long and angry historical work. In preparation for the French edition, Wiesel's editors pruned without mercy. Franklin argues that the power of the narrative was achieved at the cost of literal truth, and that to insist that the work is purely factual is to ignore its literary sophistication. Holocaust scholar Lawrence Langer argues similarly that Wiesel evokes, rather than describes: ""Wiesel's account is ballasted with the freight of fiction: scenic organization, characterization through dialogue, periodic climaxes, elimination of superfluous or repetitive episodes, and especially an ability to arouse the empathy of his readers, which is an elusive ideal of the writer bound by fidelity to fact.""In a comparative analysis of the Yiddish and French texts, Naomi Seidman, professor of Jewish culture, concludes that there are two survivors in Wiesel's writing, a Yiddish and French. In re-writing rather than simply translating Un di Velt Hot Geshvign, Wiesel replaced an angry survivor who regards ""testimony as a refutation of what the Nazis did to the Jews,"" with one ""haunted by death, whose primary complaint is directed against God ..."". Night transformed the Holocaust into a religious event.Seidman argues that the Yiddish version was for Jewish readers, who wanted to hear about revenge, but the anger was removed for the largely Christian readership of the French translation. In the Yiddish edition, for example, when Buchenwald was liberated: ""Early the next day Jewish boys ran off to Weimar to steal clothing and potatoes. And to rape German shiksas [un tsu fargvaldikn daytshe shikses]."" In the 1958 French and 1960 English editions: ""On the following morning, some of the young men went to Weimar to get some potatoes and clothes—and to sleep with girls [coucher avec des filles]. But of revenge, not a sign.""Here’s a similar article in the NYTimes: https://www.nytimes.com/2008/01/20/bo...Original review'Night' was a good read, but I expected a lot more. The reason I gave 'Night' only 3 stars, is because compared to the other holocaust memoirs I've read so far, I thought this was the weakest. I gave 5 to 'If this is a man' (Survival in Auschwitz) by Primo Levi and to 'Five Chimneys' by Olga Lengyel, These memoirs were far superior to Mr. Wiesel's. To 'Fatelessness' by Imre Kertész, I gave 4 stars. Those memoirs gave more detailed, day-to-day descriptions of how it was to live in the camps. Don't get me wrong, it's not voyeurism I'm searching for in those memoirs. But sitting on my sofa, or in the sun, and never experienced a war or genocide except on television or in the newspaper, I simply can't imagine what life was like in the concentration camps. And I simply want to know the truth. I think Mr. Wiesel's testimony fails to give the reader a full understanding of that experience. While reading Primo Levi, I nearly lived with him in the camp, felt his cold, his starvation, his exhaustion, the diseases, the mud, the pests...I did not experience this when I was reading 'Night'. But I have to admit that the last part of the book touched me very deeply. That was the part about the death marches, and about Elie's poor father. I also wondered why he didn't write anything about the rest of his family? What happened to them?Mr. Wiesel was only 15 at the time, but already very devout. His experience caused a strong struggle with his faith, and he writes about that battle with God quite often. Of course, that religious conflict doesn't resonate with everyone. Worse, I couldn't believe this when I read it :""Yom Kippur. The day of Atonement. Should we fast? The question was hotly debated. To fast could mean a more certain, more rapid death. In this place, we were always fasting. It was Yom Kippur year-round. But there were those who said we should fast, precisely because it was dangerous to do so. We needed to show God that even here, locked in hell, we were capable of singing His praises."""
25,"Night is Elie Wiesel's memoir about his experiences during the Holocaust. It is shocking and sad, but worth reading because of the power of Wiesel's witnessing one of humanity's darkest chapters and his confession on how it changed him.In the new introduction to the ebook version I read, Wiesel talked about the difficulty he had putting words to his experience. ""Convinced that this period in history would be judged one day, I knew that I must bear witness. I also knew that, while I had many things to say, I did not have the words to say them."" pg. 7, introductionThe original version of Night was written in Yiddish. I wish I knew enough Yiddish to read it. There's something powerful about reading books in their original form.Wiesel closes his introduction with his reasons for writing this book: ""For the survivor who chooses to testify, it is clear: his duty is to bear witness for the dead and for the living. He has no right to deprive future generations of a past that belongs to our collective memory. To forget would be not only dangerous but offensive; to forget the dead would be akin to killing them a second time."" pg 12, introduction.Even though a member of his community warned Wiesel's village about the horrors that awaited them, they didn't believe him. After they were placed in a ghetto, the Jewish population of Sighet thought that the worst was behind them. ""Most people thought that we would remain in the ghetto until the end of the war, until the arrival of the Red Army. Afterward everything would be as before. The ghetto was ruled by neither German nor Jew; it was ruled by delusion."" pg 26, ebook.If I had been in their place, I don't think that I would have acted any differently. How could one possibly imagine the horrors that they were going to face?Wiesel is starved, overworked and beaten in the concentration camps. He loses more than his family and faith: ""One day when I was able to get up, I decided to look at myself in the mirror on the opposite wall. I had not seen myself since the ghetto. From the depths of the mirror, a corpse was contemplating me. The look in his eyes as he gazed at me has never left me."" pgs 110-111 ebook.Another Holocaust survivor's memoir that I highly recommend is Man's Search for Meaning by Viktor Frankl. Never forget."
26,"I remember that I first became aware of this story when it was put on the Oprah book club list years ago..I’ve always meant to read it since then.We read all these novels based on the Holocaust and they are really tough to read, but these first hand personal experiences are so brutal and unimaginable.Ellie was only 15 when he and his family where taken away to the camps. I really can’t say more then others have said in their reviews, but.. just read it.. or listen, this audio was good!Excerpt from NightNever shall I forget that night, the first night in camp, which has turned my life into one long night, seven times cursed and seven times sealed. Never shall I forget that smoke. Never shall I forget the little faces of the children, whose bodies I saw turned into wreaths of smoke beneath a silent blue sky. Never shall I forget those flames which consumed my faith forever. Never shall I forget that nocturnal silence which deprived me, for all eternity, of the desire to live. Never shall I forget those moments which murdered my God and my soul and turned my dreams to dust. Never shall I forget these things, even if I am condemned to live as long as God Himself. Never.—Elie Wiesel, from Night"
27,"Night is perhaps one of the most remarkable, harrowing and haunting accounts of the events in the Nazi Germany concentration camps Auschwitz and Buchenwald. I read this powerful work only a few days before news of the author's, Elie Wiesel's, death were announced, and both shocked me. The first, because unless you have experienced it for yourself, you will never be able to realize the full extent of what happened in the Second World War with all its different facets and emotions, and the latter, because with Elie Wiesel, a remarkable man has left this planet who fought for memorizing the Holocaust, who fought against violence, suppression and racism.Perhaps you will not find the most eloquent, the most artful language in this work of literature, but that's nothing you should expect to find in a book dealing with something as frightening, as horrifying, as real as the Holocaust. In his nonfictional book, Elie Wiesel writes about his own survival in the concentration camps, about reflections of the father-son relationship with his father, about humanity and inhumanity. It's a book everyone should read, because ultimately, the Second World War is something everyone should remember. Forgetting would be the worst way to deal with it.A lot of people, more people than would be good, claim that it has all been ""so long ago"", is so completely irrelevant nowadays, just belongs to this boring stuff people are tortured with in school because it belongs to this dry nonsense called ""history"". I usually don't tell people they're wrong ... usually. Because in this case, they can't be more wrong. The Holocaust needs to be remembered, because if humans forget the mistakes they did, they will tend to repeat them. And I think everyone can agree that the Holocaust should never, never be repeated.This is a book which is incredibly difficult to review, just like it is difficult to read - not for its language or its style; I read it in one sitting in the course of three or four hours - but rather for the horrifying events Elie Wiesel talks about. I can only recommend to read this book to everyone, independent from how much you already know about the topic.And on a final note: Rest in Peace, Elie Wiesel."
28,I read this book once beforebut read it again yesterday---with the new preface by his wife Marion Wiesel. I did not plan on reading the whole thing--I just wanted to read the new Preface---but then while sitting around (with sick people in the house)--I just dived into the horror again.....(with expanded thoughts than in years pass).
29," ''The night had passed completely. The morning star shone in the sky. I too had become a different person. The student of Talmud, the child I was, had been consumed by the flames. All that was left was a shape that resembled me. My soul had been invaded—and devoured—by a black flame.''Beautiful and devastating work. I applaud Elie Wiesel for having the courage to describe traumatic experiences in such an intimate and honest way, not shying away from the dark part of human nature that can come through in such inhumane circumstances. Description of the relationship with his father during the imprisonment has great psychological depth, and it felt like this was something deeply personal, that person would be able to say only to a confidant. The level of consciousness of Elie's processes in psyche and spirit at such a young age amazes me. He describes the anger, the loss of faith, the despair and estrangement painfully accurately. ''I no longer pleaded for anything. I was no longer able to lament. On the contrary, I felt very strong. I was the accuser, God the accused. My eyes had opened and I was alone, terribly alone in a world without God, without man. Without love or mercy. I was nothing but ashes now, but I felt myself to be stronger than this Almighty to whom my life had been bound for so long. In the midst of these men assembled for prayer, I felt like an observer, a stranger.''It reminded me of the first part of Frankl's Man's Search for Meaning, which is a great compliment to Wiesel, concerning the fact Frankl was a grown man, a doctor and a psychiatrist during the time of imprisonment. In comparison to Frankl's work, the writing has less emotional warmth and is more direct, which I think reflects greatly the mechanisms of defense through dissociation, often seen in trauma, especially at a young age.  ''The absent no longer entered our thoughts. One spoke of them—who knows what happened to them?—but their fate was not on our minds. We were incapable of thinking. Our senses were numbed, everything was fading into a fog. We no longer clung to anything. The instincts of self-preservation, of self-defense, of pride, had all deserted us. In one terrifying moment of lucidity, I thought of us as damned souls wandering through the void, souls condemned to wander through space until the end of time, seeking redemption, seeking oblivion, without any hope of finding either.''I've read that there is great work also from Primo Levi about the experience of concentration camps that I want to read in the future. I don't know why, but I find writing about the experiences of concentration camps hypnotic, when I start reading about it I can't stop, no matter the level of emotional distress it produces in me. It is both deeply tragic and encouraging - seeing people going through hell on earth and still prevailing, still maintaining and even growing spiritual and psychological strength. I still remember the deep impact Man's search for meaning had on me, truly life-changing. Night maybe does not have such evident silver lining as Man’s search for meaning, but I found it equally cathartic. Both Wiesel and Frankl are immense gifts for humanity, and it breaks my heart when to think about how many voices perished because of the horrors of the Holocaust. Their experience isn't just personal, they made it universal, transpersonal, and transcendental in their writing with healing potential, showing the path of light exists even in the darkest ages. "
30,"there are simply no words which i could write that would do this book the justice it deserves. i am speechless.
5 stars
"
